,Vehicle_label,Utilities,Probabilities,Routes_taken,Gamma,Eta
0,0,"[-4.727356330843291, -4.733297385284927]","[0.5014852592417532, 0.4985147407582467]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]",1.2214437673959742,1.0310856545180684
1,1,"[-4.475535406407826, -4.487774343069106]","[0.5030596959723599, 0.49694030402764006]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1]",1.0051480333821616,1.0260346857036322
2,2,"[-4.061926664657549, -4.078866504228875]","[0.5042348586243776, 0.49576514137562244]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0]",1.1197002320067166,0.9674610086231732
3,3,"[-5.2835590868975215, -5.312508421249518]","[0.5072368281846517, 0.49276317181534834]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",0.906960763595646,1.1105978877691522
4,4,"[-4.8874902795912485, -4.922924274456144]","[0.5088575719619636, 0.4911424280380365]","[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",1.1801572151027957,1.0439411730974943
5,5,"[-3.1828489386297303, -3.1983572977579753]","[0.5038770120776157, 0.49612298792238424]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1]",1.071584738884419,0.8492222731175405
6,6,"[-2.202244347016055, -2.208013028890453]","[0.501442166469271, 0.4985578335307291]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1.121461932291714,0.6391908824054087
7,7,"[-2.866049380448151, -2.8790099740777295]","[0.5032401030522925, 0.4967598969477075]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1.143919074672462,0.7882573046586465
8,8,"[-7.085832702240858, -7.180331737447827]","[0.52360719359622, 0.47639280640378]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]",0.964327599724484,1.2235541660631353
9,9,"[-3.0893683220761092, -3.111716438672151]","[0.5055867966292545, 0.49441320337074546]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1.066946413199037,0.8327411384076129
10,10,"[-7.673045022278986, -7.813630178559854]","[0.5350885167664339, 0.46491148323356607]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1.1483516045170734,1.2297447078321582
11,11,"[-3.59810163675376, -3.64125131669381]","[0.5107857465430867, 0.4892142534569132]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",0.930053883054885,0.922554489031118
12,12,"[-2.7064830510274303, -2.729967424508941]","[0.5058708235518632, 0.4941291764481367]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0]",0.9101937289521496,0.772929357721881
13,13,"[-3.3064499612841685, -3.353871166050736]","[0.5118530800366689, 0.48814691996333126]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",0.7173118735188772,0.9054805892002632
14,14,"[-7.3207860176216695, -7.539336331497448]","[0.5544211353680093, 0.44557886463199076]","[0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",0.9876422094215832,1.2305758690050164
15,15,"[-4.245271262231406, -4.323477650236921]","[0.5195416379056776, 0.48045836209432247]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0]",1.049949822077155,0.988571451684492
16,16,"[-4.761227185738809, -4.863345378750159]","[0.5255073859196133, 0.4744926140803867]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",1.0128420401417957,1.0444308657929866
17,17,"[-6.529613109306783, -6.720625641278591]","[0.5476084682360708, 0.45239153176392916]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",1.2846595689730385,1.1490656852021406
18,18,"[-3.630844758361638, -3.7008544789712303]","[0.5174952848438679, 0.48250471515613214]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",0.9336869457772368,0.9233967401190656
19,19,"[-7.7739568527798815, -8.101557302148994]","[0.5811754149251289, 0.418824585074871]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",1.0084911436696475,1.247448281128187
20,20,"[-2.644961590466373, -2.6858102391392564]","[0.5102107423936802, 0.4897892576063197]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",0.7928541816484148,0.7677032525423005
21,21,"[-2.504448942497689, -2.5393901351897505]","[0.5087344095472135, 0.49126559045278656]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",0.8987223420550426,0.7255062881954569
22,22,"[-3.74390869969036, -3.8200991770435446]","[0.5190384104158888, 0.48096158958411117]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1]",1.2660771077406183,0.9087060187902616
23,23,"[-9.434116495812201, -9.88455801637584]","[0.6107442042897584, 0.38925579571024166]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]",1.1835341523799678,1.2938504442504717
24,24,"[-3.9566990097072745, -4.093745367332154]","[0.5342080656776949, 0.46579193432230503]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]",0.5763070257469474,1.0196433273969019
25,25,"[-2.9317486929685788, -2.9880172658669264]","[0.5140634328395286, 0.48593656716047134]","[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",0.929104251660825,0.8094621780459791
26,26,"[-4.53044427902371, -4.678304454921911]","[0.5368978447909012, 0.4631021552090987]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",0.9655494513173656,1.0206722679893547
27,27,"[-3.260728658255829, -3.3345985568543983]","[0.5184590815118475, 0.48154091848815256]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1.0696355534427306,0.8530683394972738
28,28,"[-2.4760084444114128, -2.5145105217927286]","[0.5096243304410919, 0.49037566955890816]","[0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1]",1.083873278420174,0.7042668017045299
29,29,"[-2.3852037161305155, -2.4242201561137264]","[0.5097528728081524, 0.4902471271918475]","[0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",1.1232400994474456,0.6795141803421869
30,30,"[-3.7749504711559796, -3.899923717082362]","[0.5312027109089255, 0.4687972890910745]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",1.0735697407664877,0.9221939906831184
31,31,"[-5.562140464998623, -5.860789822111467]","[0.5741123077810146, 0.42588769221898537]","[0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1]",0.7836866644143281,1.1337950742316314
32,32,"[-9.398681735912394, -10.0624676160719]","[0.6601103204402357, 0.3398896795597644]","[1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",0.8111973680612472,1.3441907783689793
33,33,"[-6.793539934501723, -7.227996057599086]","[0.6069372459400119, 0.39306275405998803]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]",0.8136093284290948,1.210946179855595
34,34,"[-6.6344899187946975, -6.987287819345813]","[0.587295897681234, 0.412704102318766]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0.9729679919147858,1.1763996332219129
35,35,"[-2.5987807308301805, -2.6569170407181804]","[0.5145299852951869, 0.4854700147048131]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1]",0.8265654846512803,0.7458051818429217
36,36,"[-6.29276859883896, -6.6333177986958205]","[0.5843239239753152, 0.41567607602468476]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",0.989694847727128,1.1509894609018432
37,37,"[-4.052058403992723, -4.199107994541893]","[0.53669629600878, 0.46330370399121995]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1.0439019784682275,0.9535820574294568
38,38,"[-3.150265622690359, -3.2482301862008063]","[0.5244715727534308, 0.4755284272465693]","[0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",0.8035983489726444,0.8527671692332043
